PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR_SUM,2020,26,80.625,48.8,3.95,23.99,21.63,46.75,199.7,247.3,222.16,90.8,0.19,13.43,1.2,919.9
PRECTOTCORR_SUM,2020,26,81.25,38.63,9.53,30.89,26.04,52.43,251.15,237.91,206.33,117.69,1.81,10.25,3.35,986.01
PRECTOTCORR_SUM,2020,26,81.875,23.63,14.72,36.99,34.17,56.23,271.21,266.81,186.57,158,4.83,4.93,4.43,1062.52
PRECTOTCORR_SUM,2020,26,82.5,30.14,12.92,35.4,29.65,53.46,266.34,242.78,199.27,134.32,3.64,7.82,4.45,1020.19
PRECTOTCORR_SUM,2020,26,83.125,18.87,16.89,38.69,35.42,56.14,276.43,292.44,175,174.9,7.23,3.76,3.6,1099.37
PRECTOTCORR_SUM,2020,26,83.75,13.38,19.97,35.42,30.78,58.54,283.13,348.56,149.35,212.91,13.29,2.43,2.01,1169.77
PRECTOTCORR_SUM,2020,26,84.375,10.21,22.73,31.52,28.78,67.25,290.5,405.86,132.93,263.7,32.66,1.15,1.62,1288.91
PRECTOTCORR_SUM,2020,26,85,8.59,22.9,37.64,38.24,75.27,316.35,492.48,142.92,297.95,54.35,0.34,1.44,1488.47
PRECTOTCORR_SUM,2020,26,85.625,7.54,22.4,56.82,46.7,72.95,320.19,510.29,158.14,325.94,46.22,0.1,0.64,1567.93
PRECTOTCORR_SUM,2020,26,86.25,8.15,23.22,76.89,48.9,90.05,324.03,446.59,184.94,423.31,32.26,0.02,0.25,1658.61
PRECTOTCORR_SUM,2020,26,86.875,9.95,25.17,116.83,65.26,147.41,381.89,493.68,249.65,588.27,42.53,0.1,0.32,2121.06
PRECTOTCORR_SUM,2020,26,87.5,9.66,22.77,103.29,68.64,153.13,384.92,468.63,242.39,566.07,49.47,0.16,0.3,2069.43
PRECTOTCORR_SUM,2020,26,88.125,12.04,26.15,162.01,99.93,282.65,507.38,657.12,344.19,711.44,80.03,0.94,0.41,2884.29
PRECTOTCORR_SUM,2020,26.5,80.625,60.16,8.34,38.75,19.24,61.72,124.88,262.22,237.74,75.59,0.03,20.24,0.12,909.03
PRECTOTCORR_SUM,2020,26.5,81.25,50.66,16.18,44.24,20.39,63.79,185.34,267.83,211.2,106.4,0.48,14.99,0.86,982.36
PRECTOTCORR_SUM,2020,26.5,81.875,35.35,22.28,45.55,27.91,65.13,275.12,338.27,173.89,163.04,2,7.45,1.71,1157.7
PRECTOTCORR_SUM,2020,26.5,82.5,41.29,20.26,45.95,23.09,62.43,223.05,284.64,196.05,129.22,1.24,11.14,1.49,1039.85
PRECTOTCORR_SUM,2020,26.5,83.125,30.22,24.24,45.9,30.94,67.45,305.86,387.61,158.25,193.26,3.23,4.82,1.6,1253.38
PRECTOTCORR_SUM,2020,26.5,83.75,25.55,26.36,43.28,34.19,74.34,336.41,471.22,136.59,249.62,7.6,2.03,1.95,1409.14
PRECTOTCORR_SUM,2020,26.5,84.375,21.36,27.6,39.01,42.02,87.29,341.74,525.01,134.27,297.91,21.67,0.75,4.07,1542.7
PRECTOTCORR_SUM,2020,26.5,85,16.6,26.64,44.47,54.89,95.72,355.6,606.32,146.38,332.01,34.76,0.15,4.55,1718.09
PRECTOTCORR_SUM,2020,26.5,85.625,13.32,25.1,61.26,63.17,86.83,347.36,615.66,163.15,350.97,29.36,0,2.1,1758.28
PRECTOTCORR_SUM,2020,26.5,86.25,12.6,26.11,77.57,60.69,91.46,339.34,538.22,183.76,423.27,20.75,0.02,0.64,1774.43
PRECTOTCORR_SUM,2020,26.5,86.875,14.81,29.98,120.26,67.32,133.64,394.63,587.59,258.23,579.91,26.28,0.09,0.99,2213.73
PRECTOTCORR_SUM,2020,26.5,87.5,14.34,29.13,119.63,71.57,141.08,396.34,576.73,252.41,586.95,29.98,0.12,0.77,2219.05
PRECTOTCORR_SUM,2020,26.5,88.125,16.89,36.62,211.45,101.77,243.82,542.72,858.41,420.8,766.76,51.46,0.7,1.57,3252.97
PRECTOTCORR_SUM,2020,27,80.625,57.13,15.06,48.56,17.02,63.33,129.98,254.93,222.76,71.51,0,20.14,0.01,900.43
PRECTOTCORR_SUM,2020,27,81.25,53.37,26.68,53.79,16.59,67.9,200.41,282.41,207.45,97.74,0.04,15.35,0.09,1021.82
PRECTOTCORR_SUM,2020,27,81.875,46.05,34,51.73,30.13,70.83,304.67,397.53,173.92,159.27,0.46,8.69,0.36,1277.64
PRECTOTCORR_SUM,2020,27,82.5,47.09,31.91,53.76,19.58,67.41,251.77,315.88,192.3,120.75,0.29,11.56,0.27,1112.57
PRECTOTCORR_SUM,2020,27,83.125,43.66,36.31,51.03,38.56,75,352.67,475.41,156.26,201.48,1.15,5.56,0.57,1437.66
PRECTOTCORR_SUM,2020,27,83.75,42.43,37.85,49.27,54.02,93.8,401.9,588.29,136.92,274.09,4.86,1.89,2.38,1687.7
PRECTOTCORR_SUM,2020,27,84.375,36.98,34.01,48.28,67.56,125.51,400.07,609.55,138.53,311.22,14.81,0.52,6.53,1793.57
PRECTOTCORR_SUM,2020,27,85,29.8,29.15,51.95,75.79,128.02,382.08,623.22,149.32,322.27,21.66,0.1,7.55,1820.91
PRECTOTCORR_SUM,2020,27,85.625,23.4,26.46,58.89,77.38,100.44,342.11,604.12,161.04,317.33,18.1,0.01,3.66,1732.94
PRECTOTCORR_SUM,2020,27,86.25,19.52,28.24,63.42,71.79,92.44,312.13,531.2,172.16,341.15,13.71,0.05,1.15,1646.96
PRECTOTCORR_SUM,2020,27,86.875,21.31,31.85,84.34,71.14,126.91,354.73,562.83,227.41,435.26,17.17,0.17,2,1935.12
PRECTOTCORR_SUM,2020,27,87.5,20.71,32.97,100.45,74.62,128.41,360.83,580.78,241.93,466.37,19.03,0.16,1.61,2027.87
PRECTOTCORR_SUM,2020,27,88.125,24.45,39.4,176.1,103.18,198.13,513.2,859.53,416.06,627.6,34.4,0.46,4.38,2996.89
PRECTOTCORR_SUM,2020,27.5,80.625,48.84,26.4,54.33,28.17,62.92,166.09,271.04,192.78,66.25,0,15.39,0.03,932.24
PRECTOTCORR_SUM,2020,27.5,81.25,53.18,40.66,60.03,25.27,69.59,256.11,293.71,194.69,87.47,0,12.61,0.01,1093.33
PRECTOTCORR_SUM,2020,27.5,81.875,55.6,46.68,56.69,49.26,71.97,342.24,420.78,177.38,142.37,0.17,8.24,0.05,1371.43
PRECTOTCORR_SUM,2020,27.5,82.5,52.66,46.16,59.89,28.86,70.14,310.62,336.5,187.26,108.43,0.06,10.01,0.04,1210.63
PRECTOTCORR_SUM,2020,27.5,83.125,56.65,48.06,54.56,63.31,82.95,387.16,514.92,160.14,189.19,0.67,5.43,0.29,1563.33
PRECTOTCORR_SUM,2020,27.5,83.75,56.22,45.25,54.01,87.09,134.77,430.61,636.51,135.36,264.9,3.8,1.68,2.31,1852.51
PRECTOTCORR_SUM,2020,27.5,84.375,48.63,35.05,57.15,103.55,188.18,416.2,637.4,133.59,289.64,9.95,0.31,6.1,1925.75
PRECTOTCORR_SUM,2020,27.5,85,40.24,26.74,54.91,94.89,158.05,353.73,561.19,139.28,266.89,12.94,0.11,6.74,1715.71
PRECTOTCORR_SUM,2020,27.5,85.625,30.72,23.24,49.62,78.4,97.55,272.78,463.26,142.68,227.69,10.78,0.05,3.45,1400.22
PRECTOTCORR_SUM,2020,27.5,86.25,22.76,23.99,43.94,66.62,78.2,225.08,386.19,149.87,214.67,8.48,0.07,1.21,1221.08
PRECTOTCORR_SUM,2020,27.5,86.875,22.46,25.92,46.4,63.3,102.94,250.55,391.32,178.43,254.2,11.45,0.22,2.45,1349.64
PRECTOTCORR_SUM,2020,27.5,87.5,22.96,27.34,58.34,65.1,108.93,264.34,424.89,202,277.73,12.32,0.21,2.35,1466.51
PRECTOTCORR_SUM,2020,27.5,88.125,26.47,30.3,91.61,90.48,153.72,381.02,595.67,313.07,383.88,23.76,0.4,6.9,2097.28
PRECTOTCORR_SUM,2020,28,80.625,58.03,77.79,62.52,87.74,112.46,196.36,335.1,180.91,59.44,0.04,10.37,0.37,1181.13
PRECTOTCORR_SUM,2020,28,81.25,65.14,71.87,64.11,68.72,89.87,295.75,343.27,187.03,77.93,0.01,9.18,0.13,1273.01
PRECTOTCORR_SUM,2020,28,81.875,66.65,55.84,61.18,65.73,90.88,373.65,429.84,180.62,118.35,0.31,6.99,0.08,1450.12
PRECTOTCORR_SUM,2020,28,82.5,66.77,62.89,62.69,61.12,78.08,342.39,385.05,183.61,96.28,0.04,7.78,0.06,1346.76
PRECTOTCORR_SUM,2020,28,83.125,66.65,51.51,59.7,80.64,114.16,406.25,513.54,164.7,160.91,0.94,4.92,0.26,1624.18
PRECTOTCORR_SUM,2020,28,83.75,60.42,40.8,63.77,118.39,205.22,419.55,619.03,133.42,225.87,3.54,1.73,1.61,1893.35
PRECTOTCORR_SUM,2020,28,84.375,50.18,28.67,65.98,135.98,260.6,370.43,589.93,120.97,231.44,6.44,0.29,3.66,1864.57
PRECTOTCORR_SUM,2020,28,85,41.11,21.08,54.09,104.82,178.81,262.82,416.33,116.76,180.16,6.95,0.13,3.75,1386.81
PRECTOTCORR_SUM,2020,28,85.625,30,17.56,38.18,67.07,83.88,163.99,261.67,115.69,125.17,5.29,0.07,1.95,910.52
PRECTOTCORR_SUM,2020,28,86.25,19.35,16.52,26.95,46.84,51.41,115.5,204.52,121.57,98.1,3.56,0.05,0.78,705.15
PRECTOTCORR_SUM,2020,28,86.875,16.57,16.53,24.58,41.9,61.68,128.59,212.7,135.92,110.6,5.38,0.15,1.73,756.33
PRECTOTCORR_SUM,2020,28,87.5,17.43,16.99,27.3,43.14,71.04,141.76,229.87,149.73,123.87,6.64,0.19,2.23,830.19
PRECTOTCORR_SUM,2020,28,88.125,19,17.43,38.22,61.94,97.78,200.84,309.92,195.55,176.48,14.18,0.3,6.09,1137.73
PRECTOTCORR_SUM,2020,28.5,80.625,82.21,213.52,70.61,233.19,280.85,190.8,383.78,185.44,52.91,0.17,6.7,1.21,1701.39
PRECTOTCORR_SUM,2020,28.5,81.25,82.84,134.57,66.35,130.81,170.49,294.59,388.68,181.55,67.78,0.08,6.92,0.39,1525.05
PRECTOTCORR_SUM,2020,28.5,81.875,76.42,62.79,64.59,77.33,112.22,383.84,443.59,179.78,98.46,0.44,6.48,0.15,1506.09
PRECTOTCORR_SUM,2020,28.5,82.5,80.66,83.27,63.1,80.18,113.97,347.57,419.83,179.15,82.66,0.13,6.63,0.15,1457.3
PRECTOTCORR_SUM,2020,28.5,83.125,71.43,47.13,65.53,86.94,138.14,402.41,493.08,163.34,130.44,1.19,5.15,0.26,1605.04
PRECTOTCORR_SUM,2020,28.5,83.75,57.38,31.43,70.77,126.43,237.25,363.42,532.23,122.59,167.87,3.22,2.42,0.95,1715.96
PRECTOTCORR_SUM,2020,28.5,84.375,43.62,20.97,66.03,139.01,270.98,269.27,454.08,98.01,148.84,4.21,0.62,1.8,1517.44
PRECTOTCORR_SUM,2020,28.5,85,33.99,15.79,48.94,99.58,174.59,157.99,262.54,93.58,94.52,3.56,0.13,1.74,986.95
PRECTOTCORR_SUM,2020,28.5,85.625,23.55,12.78,28.96,54.74,72.77,81.91,135.55,98.57,53.08,2.3,0.04,0.87,565.12
PRECTOTCORR_SUM,2020,28.5,86.25,13.08,10.82,15.44,30.39,30.84,49.21,103.68,104.88,33.3,1.2,0.03,0.33,393.2
PRECTOTCORR_SUM,2020,28.5,86.875,9.04,9.65,11.79,24.46,30.22,54.23,119.62,114.43,35.98,1.75,0.07,0.64,411.88
PRECTOTCORR_SUM,2020,28.5,87.5,9.47,9.67,12.86,25.32,35.2,63.69,129.68,118.42,43.37,2.83,0.09,1.3,451.9
PRECTOTCORR_SUM,2020,28.5,88.125,9.67,9.11,17.26,37.44,53.3,91.2,178.22,139.54,69.55,6.94,0.16,3.18,615.57
PRECTOTCORR_SUM,2020,29,80.625,100.54,391.94,78.87,439.06,511.85,173.6,361.84,185.78,42.74,0.34,4.58,2.17,2293.31
PRECTOTCORR_SUM,2020,29,81.25,87.68,219.99,69.47,224.05,274.24,248.2,357.16,156.2,51.9,0.19,6.42,0.75,1696.25
PRECTOTCORR_SUM,2020,29,81.875,73.81,73.44,64.74,84.48,116.22,330.35,382.38,151.48,73.27,0.42,7.26,0.23,1358.08
PRECTOTCORR_SUM,2020,29,82.5,78.91,110.63,64.25,105.74,140.12,297.51,373.88,148.28,63.07,0.22,7.16,0.29,1390.06
PRECTOTCORR_SUM,2020,29,83.125,64.91,42.19,65.64,78.85,123.97,333.07,393.67,135.33,92.54,1.08,6.3,0.28,1337.83
PRECTOTCORR_SUM,2020,29,83.75,48.44,23.82,64.9,104.76,192.15,252.88,350.17,95.14,101.23,2.36,3.58,0.6,1240.03
PRECTOTCORR_SUM,2020,29,84.375,35.28,15.96,56.63,115,216.57,158.72,257.76,77.43,77.48,2.74,1.35,0.95,1015.87
PRECTOTCORR_SUM,2020,29,85,26.46,12.45,41.58,86.6,151.23,85.26,151.58,85.05,42.58,2.11,0.32,0.88,686.1
PRECTOTCORR_SUM,2020,29,85.625,17.38,9.94,23.08,46.97,66.64,45.78,93.68,97.93,21,1.22,0.05,0.44,424.11
PRECTOTCORR_SUM,2020,29,86.25,8.6,7.69,9.47,23.19,23.41,30.54,84.76,104.34,12.68,0.51,0,0.13,305.32
PRECTOTCORR_SUM,2020,29,86.875,4.34,6.19,5.21,17.96,18.15,30.69,99.48,109.96,14.27,0.64,0.02,0.13,307.04
PRECTOTCORR_SUM,2020,29,87.5,4.47,6.16,5.69,18.5,20.48,38,107.07,112.95,17.8,1.28,0.02,0.38,332.8
PRECTOTCORR_SUM,2020,29,88.125,4.11,5.02,7.02,26.13,34,50.91,150.72,128.37,31.24,2.96,0.05,1.08,441.61
PRECTOTCORR_SUM,2020,29.5,80.625,98.09,456.41,89.88,541.3,599.37,138.14,264.45,152.25,28.76,0.39,3.95,2.97,2375.96
PRECTOTCORR_SUM,2020,29.5,81.25,78.8,277.26,75.14,303.03,342.55,164.66,238.8,116.24,33.48,0.5,6.56,1.15,1638.17
PRECTOTCORR_SUM,2020,29.5,81.875,60.75,96.65,62.59,100.66,121.01,203.45,244.94,101.19,42.3,0.42,7.93,0.38,1042.27
PRECTOTCORR_SUM,2020,29.5,82.5,66.74,140.83,66.98,139.5,162.85,195.69,237.77,105.82,40.8,0.74,7.87,0.53,1166.12
PRECTOTCORR_SUM,2020,29.5,83.125,51.13,48.36,60.34,71.92,98.49,200.93,234.45,89.11,51.89,0.8,7.2,0.33,914.95
PRECTOTCORR_SUM,2020,29.5,83.75,39.23,22.53,57.48,82.63,135.15,146.61,185.01,71.29,53.66,1.64,4.83,0.47,800.53
PRECTOTCORR_SUM,2020,29.5,84.375,30.13,13.91,50.58,94.36,166.29,95.67,152.46,73.58,40.73,2.01,2.39,0.6,722.71
PRECTOTCORR_SUM,2020,29.5,85,22.26,10.85,36.33,76.68,131.35,56.73,113.32,89.54,22.36,1.73,0.78,0.55,562.48
PRECTOTCORR_SUM,2020,29.5,85.625,13.87,8.33,19.39,42.71,62.76,39.05,90.58,103.61,12.14,1.23,0.12,0.28,394.07
PRECTOTCORR_SUM,2020,29.5,86.25,6.4,5.96,6.86,21.06,22.84,36.03,92.2,109.09,10.09,1.08,0,0.07,311.68
PRECTOTCORR_SUM,2020,29.5,86.875,2.68,4.49,2.71,17.12,17.85,36.82,108.29,112.47,13.09,0.44,0.01,0.03,316
PRECTOTCORR_SUM,2020,29.5,87.5,2.46,4.25,2.66,17.64,19.31,38.86,115.02,114.77,14.6,1.25,0,0.06,330.88
PRECTOTCORR_SUM,2020,29.5,88.125,1.86,2.91,2.67,22.39,29.37,44.07,151.93,127.15,21.65,1.05,0.04,0.23,405.32
PRECTOTCORR_SUM,2020,30,80.625,79.7,369.43,94.78,478.09,507.9,82.55,143.35,96.3,15.59,0.32,4.06,3.63,1875.7
PRECTOTCORR_SUM,2020,30,81.25,64.1,263.6,76.77,319.02,340.67,87.12,130.26,73.83,18.27,2.62,6.25,1.53,1384.04
PRECTOTCORR_SUM,2020,30,81.875,50.15,123.72,61.78,130.25,142.93,107.87,123.42,64.52,21.74,1.37,7.87,0.6,836.22
PRECTOTCORR_SUM,2020,30,82.5,53.43,151.18,65.9,165.99,179.17,99.94,132.84,66.27,22.05,4.21,7.61,0.75,949.34
PRECTOTCORR_SUM,2020,30,83.125,41.98,67.15,57.75,82.42,97.39,108.18,114.86,58.53,26.85,0.94,7.54,0.44,664.03
PRECTOTCORR_SUM,2020,30,83.75,34.94,31.89,57.88,77.71,109.67,90.23,111.37,60.42,30.47,1.59,5.93,0.44,612.54
PRECTOTCORR_SUM,2020,30,84.375,27.23,14.58,49.28,81.53,130.58,69.26,105.36,73.75,24.61,1.83,3.44,0.46,581.91
PRECTOTCORR_SUM,2020,30,85,19.32,9.75,33.3,66.82,109.35,49.96,97.11,90.66,15.48,1.63,1.38,0.4,495.16
PRECTOTCORR_SUM,2020,30,85.625,11.41,7.08,16.78,38.34,56.88,44.58,94.86,102.19,11.55,1.36,0.28,0.21,385.52
PRECTOTCORR_SUM,2020,30,86.25,5.02,4.7,5.19,19.61,23.92,52.03,101.96,106.48,12.89,1.55,0.03,0.04,333.42
PRECTOTCORR_SUM,2020,30,86.875,2.16,3.44,1.89,16.76,20.65,58.69,116.27,108.64,16.95,1.22,0.04,0.01,346.72
PRECTOTCORR_SUM,2020,30,87.5,1.65,3.07,1.57,17.49,22.74,58.76,125.08,110.84,18.52,0.7,0.04,0.01,360.47
PRECTOTCORR_SUM,2020,30,88.125,1.28,2.1,1.48,19.81,29.38,63.02,148.09,118.34,23.47,0.32,0.14,0.03,407.46
PRECTOTCORR_SUM,2021,26,80.625,0.29,3.34,1.94,9.45,48.85,154.95,321.89,196.56,176.25,86.33,0.41,7.52,1007.78
PRECTOTCORR_SUM,2021,26,81.25,0.2,2.61,1.02,9.19,89.99,191.11,285.48,209.09,172.71,82.13,0.08,10.35,1053.96
PRECTOTCORR_SUM,2021,26,81.875,0.06,1.32,0.32,6.13,161.69,243.3,257.65,237.45,175.87,95.54,0.01,13.17,1192.51
PRECTOTCORR_SUM,2021,26,82.5,0.14,2.01,0.53,7.84,119.82,220.44,264.21,219.63,172.78,85.49,0.02,11.83,1104.74
PRECTOTCORR_SUM,2021,26,83.125,0.03,1,0.18,5.61,193.81,254,256.78,253.01,180.98,109.32,0,14.48,1269.2
PRECTOTCORR_SUM,2021,26,83.75,0,0.79,0.18,6.29,225.05,242.46,252.82,282.18,166.57,128.88,0,15.58,1320.8
PRECTOTCORR_SUM,2021,26,84.375,0,0.66,0.19,8.44,231.34,247.43,234.3,317.29,136.45,126.86,0,14.08,1317.04
PRECTOTCORR_SUM,2021,26,85,0,0.47,0.22,12.02,256.5,290.19,257.41,394.26,118.88,132.11,0,11.38,1473.44
PRECTOTCORR_SUM,2021,26,85.625,0,0.72,0.47,14.9,272.65,306.38,297.04,420.55,109.34,161.01,0.02,8.35,1591.43
PRECTOTCORR_SUM,2021,26,86.25,0.01,1.49,0.82,18.49,272.99,297.7,367.16,398.54,110.67,199.08,0.04,6.57,1673.56
PRECTOTCORR_SUM,2021,26,86.875,0.49,2.15,2.98,30.81,315.29,313.12,464.59,457.75,129.7,226.22,0.62,6.38,1950.1
PRECTOTCORR_SUM,2021,26,87.5,0.28,1.44,2.09,28.95,328.21,294.25,443.55,447.14,118.2,223.36,0.33,6.2,1894
PRECTOTCORR_SUM,2021,26,88.125,1.37,1.76,10.81,48.85,339.36,327.31,464.37,536.47,176.36,272.01,1.46,7,2187.13
PRECTOTCORR_SUM,2021,26.5,80.625,0.66,4.44,1.1,15.35,59.91,143.72,288.71,203.74,218.14,104.65,0.45,8.67,1049.54
PRECTOTCORR_SUM,2021,26.5,81.25,0.4,3.57,0.83,14.8,112.41,186.1,305.52,241.71,209.97,108.42,0.1,12.07,1195.9
PRECTOTCORR_SUM,2021,26.5,81.875,0.14,1.76,0.96,10.53,202.26,244.11,328.59,304.45,191.07,128.64,0.01,16.92,1429.44
PRECTOTCORR_SUM,2021,26.5,82.5,0.29,2.67,0.67,12.51,151.32,217.04,314.74,265.73,198.38,115.67,0.03,14.16,1293.21
PRECTOTCORR_SUM,2021,26.5,83.125,0.07,1.2,1.12,9.64,244.18,263.81,339.6,338.63,190.18,144.43,0,19.2,1552.06
PRECTOTCORR_SUM,2021,26.5,83.75,0,0.81,1.58,11.79,279.29,275.43,346.67,395.6,180.63,163.84,0,21.78,1677.42
PRECTOTCORR_SUM,2021,26.5,84.375,0,0.81,1.47,18.82,269.59,279.96,320.11,444.91,150.56,157.03,0.02,20.58,1663.86
PRECTOTCORR_SUM,2021,26.5,85,0,0.79,1.21,25.35,289.54,294.93,323.4,497.94,130.43,153.73,0.09,17.36,1734.77
PRECTOTCORR_SUM,2021,26.5,85.625,0,1.05,2.38,25.99,307.52,290.76,352.57,483.63,121.76,171.76,0.17,13.65,1771.24
PRECTOTCORR_SUM,2021,26.5,86.25,0.01,1.96,4.21,28.1,282.48,259.85,406.89,419.04,117.2,201.8,0.15,10.71,1732.4
PRECTOTCORR_SUM,2021,26.5,86.875,0.6,4.13,9.12,42.15,290.25,273.84,499.43,453.07,138.86,228.83,0.8,10.34,1951.42
PRECTOTCORR_SUM,2021,26.5,87.5,0.56,3.13,7.55,40.93,297.36,267.89,503.06,462.79,138.5,228.21,0.8,10.18,1960.96
PRECTOTCORR_SUM,2021,26.5,88.125,2.67,5.89,20.75,66.11,307.62,371.41,567.73,588.12,218.92,297.33,2.69,10.86,2460.1
PRECTOTCORR_SUM,2021,27,80.625,1.29,3.97,0.54,15.36,82.52,139.25,267.86,196.11,220.01,111.93,0.22,8.79,1047.85
PRECTOTCORR_SUM,2021,27,81.25,0.77,3.45,0.81,15.12,149.06,207.55,349.8,270,210.24,125.1,0.06,14.29,1346.25
PRECTOTCORR_SUM,2021,27,81.875,0.43,1.96,2.66,12.18,253.08,284.35,418.4,387.87,200.91,153.5,0.01,22.11,1737.46
PRECTOTCORR_SUM,2021,27,82.5,0.62,2.59,1.13,13.1,196.17,247.07,389.61,314.17,195.61,136.76,0.01,17.65,1514.49
PRECTOTCORR_SUM,2021,27,83.125,0.29,1.41,3.91,11.6,303.86,318.46,443.58,450.95,205.28,172.5,0,26.18,1938.02
PRECTOTCORR_SUM,2021,27,83.75,0.02,1.41,6.59,15.74,345.35,364.09,468.69,552.01,213.97,194.44,0.02,31.35,2193.68
PRECTOTCORR_SUM,2021,27,84.375,0,1.86,6.5,28.99,320.66,369.08,449.93,575.71,190.85,177.94,0.11,29.84,2151.47
PRECTOTCORR_SUM,2021,27,85,0,1.72,4.94,38.18,306.61,329.28,424.56,534.42,165.09,153.38,0.34,26.44,1984.96
PRECTOTCORR_SUM,2021,27,85.625,0,2.12,6.74,34.78,284.14,263.3,410.22,466.21,145.38,157.9,0.49,22.5,1793.78
PRECTOTCORR_SUM,2021,27,86.25,0.03,3.93,10.63,33.51,238.54,203.57,404.56,378.62,124.82,180.24,0.36,18.11,1596.92
PRECTOTCORR_SUM,2021,27,86.875,0.71,8.3,19.14,47.19,228.62,211.65,424.04,349.86,129.5,199.87,0.6,17.05,1636.53
PRECTOTCORR_SUM,2021,27,87.5,0.74,7.14,17.51,47.46,230.5,214.66,457.44,385.57,140.25,205.43,0.93,16.66,1724.29
PRECTOTCORR_SUM,2021,27,88.125,4.08,14.22,34.77,80.34,268.9,381.6,558.39,512.24,215.25,274.25,3.21,17.05,2364.3
PRECTOTCORR_SUM,2021,27.5,80.625,2.38,2.55,0.23,12.56,118.68,167.74,286.04,197.03,185.56,125.31,0.05,8.59,1106.72
PRECTOTCORR_SUM,2021,27.5,81.25,1.97,2.55,0.98,13.75,197.97,257.55,394.31,296.53,180.73,132.76,0.01,16.62,1495.73
PRECTOTCORR_SUM,2021,27.5,81.875,1.7,2,5.16,14.06,301.48,364.86,477.93,457.77,205.1,163.37,0,27.06,2020.49
PRECTOTCORR_SUM,2021,27.5,82.5,1.97,2.07,1.95,13.37,250.23,306.9,446.49,360.74,178.33,143.55,0,21.57,1727.17
PRECTOTCORR_SUM,2021,27.5,83.125,1.33,1.93,8.66,14.52,352.08,413.17,512.47,554.21,226.46,187.51,0,32.93,2305.27
PRECTOTCORR_SUM,2021,27.5,83.75,0.27,3.18,16.86,21.13,381.54,479.8,566.89,700.56,270.05,221.63,0.04,39.97,2701.92
PRECTOTCORR_SUM,2021,27.5,84.375,0.02,4.19,18.65,36.54,339.87,467.02,565.21,682.74,265.47,203.74,0.28,37.69,2621.42
PRECTOTCORR_SUM,2021,27.5,85,0,3.21,13.28,42.56,279.34,342.86,481.08,510.47,213.42,148.38,0.68,34.02,2069.3
PRECTOTCORR_SUM,2021,27.5,85.625,0,2.79,11.38,34.64,208.97,211.7,397.13,381.22,160.23,124.25,0.8,28.85,1561.96
PRECTOTCORR_SUM,2021,27.5,86.25,0.06,4.81,14.5,29.97,157.84,138.32,348.3,312.02,119.79,131.15,0.51,22.09,1279.36
PRECTOTCORR_SUM,2021,27.5,86.875,0.9,9.84,23.6,40.03,148.29,137.98,315.49,257.07,108.17,141.24,0.55,19.36,1202.52
PRECTOTCORR_SUM,2021,27.5,87.5,0.96,10.14,24.19,43.28,151,151.29,336.99,278.31,117.49,148.39,0.74,19.68,1282.46
PRECTOTCORR_SUM,2021,27.5,88.125,4.99,19.19,41.71,79,205.74,309.49,419.45,355.23,171.29,198.84,2.9,18.88,1826.71
PRECTOTCORR_SUM,2021,28,80.625,4.99,1.69,0.19,14.63,165.11,242.92,315.22,246.44,163.6,158.74,0.01,8.52,1322.06
PRECTOTCORR_SUM,2021,28,81.25,5.23,1.64,1.54,17.34,245.61,317.62,385.19,348.3,168.7,140.05,0.01,17.72,1648.95
PRECTOTCORR_SUM,2021,28,81.875,5.32,2.32,8.19,20.18,316.89,408.68,472.57,494.9,211.84,161.76,0.01,29.86,2132.52
PRECTOTCORR_SUM,2021,28,82.5,5.63,1.57,3.43,18.3,293.95,360.97,427.73,416.66,179.06,142.32,0.02,24.15,1873.79
PRECTOTCORR_SUM,2021,28,83.125,4.4,3.2,15.08,21.96,344.96,471.55,527.44,612.05,252.43,193.81,0,37.12,2484
