latitude,longitude,sand
27.73,85.88,34.81105
27.73,85.89,34.541664
27.73,85.9,37.73494
27.73,85.91,39.60154
27.73,85.92,38.125698
27.73,85.93,36.016136
27.73,85.94,38.359673
27.73,85.95,42.48699
27.73,86.05,46.94761
27.73,86.07000000000001,44.5006
27.73,86.08,44.57148
27.73,86.09,45.42903
27.73,86.10000000000001,44.981453
27.73,86.11,43.813625
27.73,86.12,45.76515
27.73,86.13,44.701088
27.73,86.14,44.881958
27.73,86.15,45.25316
27.73,86.16,46.580112
27.73,86.17,43.376965
27.73,86.18,44.907364
27.73,86.19,45.195724
27.73,86.2,45.93629
27.73,86.21000000000001,44.120724
27.73,86.22,44.6049
27.73,86.23,46.56574
27.73,86.24,45.969864
27.73,86.25,46.753925
27.73,86.26,46.446335
27.73,86.27,46.321453
27.73,86.28,48.97564
27.73,86.29,53.19778
27.73,86.3,52.315056
27.73,86.7,53.784218
27.73,86.71000000000001,53.499214
27.73,87.32000000000001,59.363777
27.73,87.33,58.678036
27.73,87.34,59.893856
27.73,87.38,60.21402
27.73,87.39,60.071526
27.740000000000002,82.48,46.597244
27.740000000000002,82.49,46.90565
27.740000000000002,82.51,44.985703
27.740000000000002,82.52,45.169228
27.740000000000002,82.55,46.8145
27.740000000000002,82.56,47.84461
27.740000000000002,82.57000000000001,44.10632
27.740000000000002,82.62,49.83532
27.740000000000002,82.63,49.012024
27.740000000000002,82.64,49.171898
27.740000000000002,82.65,47.237213
27.740000000000002,82.66,45.53793
27.740000000000002,82.73,49.60517
27.740000000000002,82.92,58.958908
27.740000000000002,82.93,56.20848
27.740000000000002,82.97,42.300987
27.740000000000002,82.98,43.463493
27.740000000000002,82.99,43.42009
27.740000000000002,83.01,44.35885
27.740000000000002,83.02,43.998936
27.740000000000002,83.03,43.030544
27.740000000000002,83.04,42.167168
27.740000000000002,83.06,43.55676
27.740000000000002,83.07000000000001,45.46293
27.740000000000002,83.09,44.92114
27.740000000000002,83.10000000000001,44.811287
27.740000000000002,83.11,43.407063
27.740000000000002,83.12,44.35426
27.740000000000002,83.13,45.341595
27.740000000000002,83.23,61.3124
27.740000000000002,83.25,60.202534
27.740000000000002,83.26,64.116264
27.740000000000002,83.28,61.923977
27.740000000000002,83.35000000000001,61.060158
27.740000000000002,83.36,59.198353
27.740000000000002,83.37,61.450363
27.740000000000002,83.39,58.847527
27.740000000000002,83.4,57.920097
27.740000000000002,83.41,57.120342
27.740000000000002,83.43,57.61562
27.740000000000002,83.45,53.87137
27.740000000000002,83.46000000000001,53.77448
27.740000000000002,83.47,53.445473
27.740000000000002,83.48,53.36358
27.740000000000002,83.49,53.16474
27.740000000000002,83.5,52.24928
27.740000000000002,83.51,51.550285
27.740000000000002,83.52,50.388573
27.740000000000002,83.53,49.856365
27.740000000000002,83.54,47.915787
27.740000000000002,83.55,48.06259
27.740000000000002,83.56,46.813152
27.740000000000002,83.57000000000001,46.796204
27.740000000000002,83.58,48.2458
27.740000000000002,83.59,46.472874
27.740000000000002,83.60000000000001,46.955402
27.740000000000002,83.61,47.865467
27.740000000000002,83.62,46.17758
27.740000000000002,83.63,47.031395
27.740000000000002,83.64,46.885635
27.740000000000002,83.65,46.40242
27.740000000000002,83.66,46.170536
27.740000000000002,83.67,45.551945
27.740000000000002,83.68,44.84327
27.740000000000002,83.69,44.12607
27.740000000000002,83.7,44.379086
27.740000000000002,83.71000000000001,44.84617
27.740000000000002,83.72,43.269817
27.740000000000002,83.73,43.26996
27.740000000000002,83.74,44.68329
27.740000000000002,83.75,44.223522
27.740000000000002,83.76,43.41738
27.740000000000002,83.77,43.09419
27.740000000000002,83.78,42.360638
27.740000000000002,83.8,42.44674
27.740000000000002,83.81,42.588543
27.740000000000002,83.82000000000001,42.887894
27.740000000000002,83.83,43.202976
27.740000000000002,83.84,42.424114
27.740000000000002,83.85000000000001,44.0
27.740000000000002,83.86,43.537647
27.740000000000002,83.87,43.671425
27.740000000000002,83.88,43.828796
27.740000000000002,83.89,43.04613
27.740000000000002,83.9,42.627213
27.740000000000002,83.91,42.618465
27.740000000000002,83.92,41.44972
27.740000000000002,83.93,43.060863
27.740000000000002,83.94,42.49501
27.740000000000002,83.95,40.527496
27.740000000000002,83.96000000000001,39.639698
27.740000000000002,83.97,40.00538
27.740000000000002,83.98,41.902843
27.740000000000002,83.99,38.353485
27.740000000000002,84.0,40.600666
27.740000000000002,84.01,41.506115
27.740000000000002,84.02,40.003937
27.740000000000002,84.03,39.769222
27.740000000000002,84.04,39.64223
27.740000000000002,84.05,39.85259
27.740000000000002,84.06,39.7932
27.740000000000002,84.07000000000001,38.351635
27.740000000000002,84.08,39.988422
27.740000000000002,84.09,40.515152
27.740000000000002,84.10000000000001,41.8333
27.740000000000002,84.11,40.92773
27.740000000000002,84.12,40.33127
27.740000000000002,84.13,40.783314
27.740000000000002,84.14,38.846336
27.740000000000002,84.15,40.272003
27.740000000000002,84.16,41.48413
27.740000000000002,84.17,41.31063
27.740000000000002,84.18,40.574635
27.740000000000002,84.19,39.855915
27.740000000000002,84.2,39.97221
27.740000000000002,84.21000000000001,42.828556
27.740000000000002,84.22,37.192375
27.740000000000002,84.23,37.694057
27.740000000000002,84.24,39.278374
27.740000000000002,84.25,38.57556
27.740000000000002,84.26,38.222935
27.740000000000002,84.27,42.316826
27.740000000000002,84.28,41.399586
27.740000000000002,84.29,44.27209
27.740000000000002,84.3,41.19226
27.740000000000002,84.31,46.047127
27.740000000000002,84.32000000000001,46.849808
27.740000000000002,84.33,44.9306
27.740000000000002,84.34,45.977024
27.740000000000002,84.35000000000001,43.606487
27.740000000000002,84.36,44.02381
27.740000000000002,84.37,44.327103
27.740000000000002,84.38,45.71827
27.740000000000002,84.39,45.26877
27.740000000000002,84.41,48.341904
27.740000000000002,84.42,53.26015
27.740000000000002,84.43,53.55654
27.740000000000002,84.44,54.92151
27.740000000000002,84.45,54.45743
27.740000000000002,84.51,53.23152
27.740000000000002,84.52,53.14588
27.740000000000002,84.53,53.675232
27.740000000000002,84.54,53.843693
27.740000000000002,84.55,50.83006
27.740000000000002,84.56,53.63413
27.740000000000002,84.58,54.181767
27.740000000000002,84.59,57.743793
27.740000000000002,84.60000000000001,55.68415
27.740000000000002,84.61,57.572372
27.740000000000002,84.62,53.80199
27.740000000000002,84.63,49.252785
27.740000000000002,84.64,49.928337
27.740000000000002,84.65,51.42847
27.740000000000002,84.67,45.5504
27.740000000000002,84.68,44.52968
27.740000000000002,84.69,45.411232
27.740000000000002,84.7,42.45268
27.740000000000002,84.71000000000001,39.49662
27.740000000000002,84.72,41.603783
27.740000000000002,84.73,38.442333
27.740000000000002,84.74,38.487953
27.740000000000002,84.75,39.062878
27.740000000000002,84.77,35.29872
27.740000000000002,84.79,39.16604
27.740000000000002,84.8,40.045353
27.740000000000002,84.81,38.007683
27.740000000000002,84.82000000000001,36.71823
27.740000000000002,84.83,35.421204
27.740000000000002,84.84,34.971382
27.740000000000002,84.85000000000001,35.08818
27.740000000000002,84.86,34.9946
27.740000000000002,84.87,36.203583
27.740000000000002,84.88,34.94564
27.740000000000002,84.89,37.589607
27.740000000000002,84.9,35.68019
27.740000000000002,84.91,33.136272
27.740000000000002,84.92,34.15511
27.740000000000002,84.93,33.352425
27.740000000000002,84.94,34.462933
27.740000000000002,84.95,33.88755
27.740000000000002,84.96000000000001,32.300976
27.740000000000002,84.97,34.414707
27.740000000000002,84.98,36.587017
27.740000000000002,84.99,33.07801
27.740000000000002,85.0,31.63488
27.740000000000002,85.01,32.813953
27.740000000000002,85.02,31.133415
27.740000000000002,85.03,33.32078
27.740000000000002,85.04,33.10867
27.740000000000002,85.05,30.5172
27.740000000000002,85.06,29.453197
27.740000000000002,85.07000000000001,30.2314
27.740000000000002,85.08,30.294464
27.740000000000002,85.09,30.767353
27.740000000000002,85.10000000000001,32.896446
27.740000000000002,85.11,30.996428
27.740000000000002,85.12,28.217197
27.740000000000002,85.13,27.86417
27.740000000000002,85.14,26.405203
27.740000000000002,85.15,27.646948
27.740000000000002,85.16,27.856556
27.740000000000002,85.17,27.657951
27.740000000000002,85.18,28.48116
27.740000000000002,85.19,30.544107
27.740000000000002,85.2,33.441956
27.740000000000002,85.21000000000001,34.57663
27.740000000000002,85.22,37.46466
27.740000000000002,85.23,37.397915
27.740000000000002,85.28,39.47795
27.740000000000002,85.29,39.40395
27.740000000000002,85.3,41.622738
27.740000000000002,85.31,41.078445
27.740000000000002,85.32000000000001,41.452877
27.740000000000002,85.33,42.521324
27.740000000000002,85.34,41.85772
27.740000000000002,85.35000000000001,42.408443
27.740000000000002,85.36,41.049644
27.740000000000002,85.37,40.244785
27.740000000000002,85.38,41.32548
27.740000000000002,85.39,42.275932
27.740000000000002,85.4,42.52902
27.740000000000002,85.41,42.7368
27.740000000000002,85.42,42.112015
27.740000000000002,85.43,42.555153
27.740000000000002,85.44,42.496777
27.740000000000002,85.45,39.663864
27.740000000000002,85.46000000000001,39.295593
27.740000000000002,85.47,41.880527
27.740000000000002,85.48,41.95582
27.740000000000002,85.49,39.43801
27.740000000000002,85.5,40.22752
27.740000000000002,85.51,39.92419
27.740000000000002,85.52,43.06714
27.740000000000002,85.53,42.136345
27.740000000000002,85.54,41.13755
27.740000000000002,85.55,42.979095
27.740000000000002,85.56,43.939274
27.740000000000002,85.57000000000001,42.650745
27.740000000000002,85.58,41.65102
27.740000000000002,85.59,41.12661
27.740000000000002,85.60000000000001,41.69001
27.740000000000002,85.61,41.57165
27.740000000000002,85.62,42.74138
27.740000000000002,85.63,41.198425
27.740000000000002,85.64,39.51369
27.740000000000002,85.65,39.48957
27.740000000000002,85.66,40.471985
27.740000000000002,85.67,41.20052
27.740000000000002,85.68,37.104027
27.740000000000002,85.69,39.79694
27.740000000000002,85.7,40.959423
27.740000000000002,85.71000000000001,42.15679
27.740000000000002,85.72,40.40661
27.740000000000002,85.73,40.99126
27.740000000000002,85.74,39.01444
27.740000000000002,85.75,39.5286
27.740000000000002,85.76,40.30653
27.740000000000002,85.77,41.91965
27.740000000000002,85.78,40.144707
27.740000000000002,85.79,43.505238
27.740000000000002,85.8,43.499935
27.740000000000002,85.81,42.68606
27.740000000000002,85.82000000000001,40.39496
27.740000000000002,85.83,36.76195
27.740000000000002,85.84,37.08372
27.740000000000002,85.85000000000001,38.267086
27.740000000000002,85.86,43.603268
27.740000000000002,85.87,38.99315
27.740000000000002,85.88,36.560375
27.740000000000002,85.89,37.587784
27.740000000000002,85.9,38.295906
27.740000000000002,85.91,41.551785
27.740000000000002,85.92,41.206665
27.740000000000002,85.93,42.191967
27.740000000000002,86.05,50.711376
27.740000000000002,86.06,46.54712
27.740000000000002,86.07000000000001,46.38293
27.740000000000002,86.08,46.26892
27.740000000000002,86.09,46.119392
27.740000000000002,86.10000000000001,44.994804
27.740000000000002,86.11,44.69871
27.740000000000002,86.12,45.42129
27.740000000000002,86.13,44.57505
27.740000000000002,86.14,44.515945
27.740000000000002,86.15,46.059353
27.740000000000002,86.16,44.59866
27.740000000000002,86.17,46.54193
27.740000000000002,86.18,45.46394
27.740000000000002,86.19,45.54354
27.740000000000002,86.2,44.81907
27.740000000000002,86.21000000000001,44.612675
27.740000000000002,86.22,45.183235
27.740000000000002,86.23,43.825375
27.740000000000002,86.24,45.029125
27.740000000000002,86.25,46.284645
27.740000000000002,86.26,46.397827
27.740000000000002,86.27,47.244
27.740000000000002,86.28,51.9396
27.740000000000002,86.7,53.780674
27.740000000000002,86.71000000000001,53.740948
27.740000000000002,87.32000000000001,60.751595
27.740000000000002,87.33,59.122818
27.740000000000002,87.34,58.94502
27.740000000000002,87.35000000000001,58.863567
27.740000000000002,87.36,60.03481
27.740000000000002,87.38,58.64442
27.740000000000002,87.39,59.60624
27.740000000000002,87.4,61.456104
27.740000000000002,87.41,60.227802
27.740000000000002,87.42,60.295506
27.75,82.45,46.36058
27.75,82.46000000000001,45.97312
27.75,82.47,42.56558
27.75,82.48,46.02959
27.75,82.49,45.750935
27.75,82.5,46.73613
27.75,82.51,43.662743
27.75,82.56,48.09077
27.75,82.57000000000001,46.931885
27.75,82.58,45.66265
27.75,82.60000000000001,46.428226
27.75,82.61,47.400787
27.75,82.63,46.822777
27.75,82.64,48.833893
27.75,82.65,46.86483
27.75,82.66,47.332867
27.75,82.67,46.614296
27.75,82.68,47.32435
27.75,82.69,47.80748
27.75,82.72,49.0235
27.75,82.75,54.43908
27.75,82.76,50.17257
27.75,82.8,58.56553
27.75,82.83,61.123875
27.75,82.84,58.75514
27.75,82.88,56.29624
27.75,82.89,51.16186
27.75,82.9,62.03404
27.75,82.92,59.635075
27.75,82.93,56.775383
27.75,82.98,47.748535
27.75,82.99,60.12358
27.75,83.02,46.13834
27.75,83.03,47.53395
27.75,83.04,45.78706
27.75,83.05,48.896748
27.75,83.07000000000001,48.37716
27.75,83.08,49.89847
27.75,83.09,48.514267
27.75,83.10000000000001,45.41364
27.75,83.11,49.622242
27.75,83.12,50.605507
27.75,83.13,57.578644
27.75,83.19,65.44947
27.75,83.2,62.655598
27.75,83.23,69.18671
27.75,83.24,64.19145
27.75,83.25,67.00498
27.75,83.26,65.82691
27.75,83.27,64.95606
27.75,83.31,62.34312
27.75,83.32000000000001,62.15416
27.75,83.33,63.41281
27.75,83.34,63.550064
27.75,83.35000000000001,61.043232
27.75,83.36,62.08864
27.75,83.37,61.747818
27.75,83.43,56.54936
27.75,83.44,54.112617
27.75,83.45,53.71667
27.75,83.46000000000001,53.549496
27.75,83.47,52.88012
27.75,83.49,51.738255
27.75,83.5,51.402676
27.75,83.51,51.86874
27.75,83.52,48.770374
27.75,83.53,49.23016
27.75,83.55,46.66892
27.75,83.57000000000001,48.351116
27.75,83.58,47.42506
27.75,83.59,46.504368
27.75,83.60000000000001,46.753895
27.75,83.61,46.167976
27.75,83.62,43.65373
27.75,83.63,44.818527
27.75,83.64,45.579586
27.75,83.65,45.241478
27.75,83.66,44.47742
27.75,83.67,45.663147
27.75,83.68,44.04506
27.75,83.69,42.671173
27.75,83.7,43.970695
27.75,83.71000000000001,42.858555
27.75,83.72,42.37767
27.75,83.73,42.13585
27.75,83.74,42.160187
27.75,83.75,41.006775
27.75,83.76,43.213066
27.75,83.77,41.082657
27.75,83.78,40.008183
27.75,83.79,41.244175
27.75,83.8,41.49233
27.75,83.81,41.99568
27.75,83.82000000000001,42.058254
27.75,83.83,42.216274
27.75,83.84,41.619514
27.75,83.85000000000001,41.816467
27.75,83.86,39.834393
27.75,83.87,37.90322
27.75,83.88,41.398514
27.75,83.89,41.973312
27.75,83.9,41.08134
27.75,83.91,41.57281
27.75,83.92,43.460823
27.75,83.93,42.859882
27.75,83.94,41.862938
27.75,83.95,41.96216
27.75,83.96000000000001,41.864853
27.75,83.97,40.67365
27.75,83.99,38.722916
27.75,84.0,39.444477
27.75,84.01,41.20575
27.75,84.02,39.61322
27.75,84.03,39.707115
27.75,84.04,40.80556
27.75,84.05,39.330746
27.75,84.06,39.863335
27.75,84.07000000000001,37.99815
27.75,84.08,37.845078
27.75,84.09,40.474106
27.75,84.10000000000001,37.927307
27.75,84.11,37.42361
27.75,84.12,39.803623
27.75,84.13,39.474854
27.75,84.14,38.170876
27.75,84.15,36.394577
27.75,84.16,39.112206
27.75,84.17,37.225685
27.75,84.18,38.86248
27.75,84.19,38.29064
27.75,84.2,37.76514
27.75,84.21000000000001,39.72328
27.75,84.22,41.368046
27.75,84.23,41.981815
27.75,84.24,40.01156
27.75,84.26,41.42802
27.75,84.27,40.854767
27.75,84.28,39.452473
27.75,84.29,40.162098
27.75,84.3,44.733047
27.75,84.31,46.708107
27.75,84.32000000000001,44.343872
27.75,84.33,43.68188
27.75,84.34,43.879795
27.75,84.35000000000001,46.41415
27.75,84.36,42.732132
27.75,84.37,42.0969
27.75,84.38,45.53401
27.75,84.4,49.008976
27.75,84.41,50.376404
27.75,84.42,51.338333
27.75,84.43,52.27862
27.75,84.44,52.888138
27.75,84.45,54.464268
27.75,84.46000000000001,55.730743
27.75,84.47,54.453667
27.75,84.51,50.71382
27.75,84.52,52.34908
27.75,84.53,52.3152
27.75,84.54,50.973286
27.75,84.56,50.224316
27.75,84.57000000000001,48.50062
27.75,84.58,53.525894
27.75,84.59,55.033157
27.75,84.60000000000001,52.470516
27.75,84.61,53.489365
27.75,84.62,46.249264
27.75,84.63,48.482788
27.75,84.64,51.29426
27.75,84.65,51.765724
27.75,84.66,48.492935
27.75,84.68,43.97912
27.75,84.69,44.331356
27.75,84.7,43.776466
27.75,84.71000000000001,40.975864
27.75,84.72,38.884342
27.75,84.73,39.216095
27.75,84.74,38.655636
27.75,84.75,39.25771
27.75,84.76,38.583076
27.75,84.77,39.737797
27.75,84.78,36.2267
27.75,84.79,32.56675
27.75,84.8,35.08219
27.75,84.81,38.368557
27.75,84.82000000000001,36.828453
27.75,84.83,34.265827
27.75,84.84,36.118023
27.75,84.85000000000001,33.400097
27.75,84.86,34.770332
27.75,84.87,35.627354
27.75,84.88,34.594406
27.75,84.89,36.197044
27.75,84.9,34.948948
27.75,84.91,33.31066
27.75,84.92,34.976143
27.75,84.93,32.952763
27.75,84.94,33.25905
27.75,84.95,33.21223
27.75,84.96000000000001,32.269154
27.75,84.97,34.769005
27.75,84.98,35.1137
27.75,84.99,35.93953
27.75,85.0,33.02666
27.75,85.01,32.600224
27.75,85.02,32.49611
27.75,85.03,30.135614
27.75,85.04,32.68403
27.75,85.05,30.1576
27.75,85.06,32.6289
27.75,85.07000000000001,30.990744
27.75,85.08,30.11839
27.75,85.09,32.308346
27.75,85.10000000000001,32.48713
27.75,85.11,30.116781
27.75,85.12,26.756836
27.75,85.13,27.520006
27.75,85.14,29.061365
27.75,85.15,28.984644
27.75,85.16,29.994368
27.75,85.17,31.00197
27.75,85.18,30.729393
27.75,85.19,31.933435
27.75,85.2,36.554447
27.75,85.21000000000001,35.707466
27.75,85.22,38.016846
27.75,85.23,37.783634
27.75,85.27,37.822105
27.75,85.28,37.983536
27.75,85.29,38.79354
27.75,85.3,40.24684
27.75,85.31,41.52778
27.75,85.32000000000001,41.606125
27.75,85.33,41.552643
27.75,85.34,41.028675
27.75,85.35000000000001,40.770046
27.75,85.36,41.62868
27.75,85.37,42.322777
27.75,85.38,40.957306
27.75,85.39,41.51751
27.75,85.4,40.725273
27.75,85.41,41.245358
27.75,85.42,41.23085
27.75,85.43,42.011112
27.75,85.44,40.386604
27.75,85.45,40.322212
27.75,85.46000000000001,39.320747
27.75,85.47,39.42384
27.75,85.48,40.64174
27.75,85.49,39.501915
27.75,85.5,42.06162
27.75,85.51,41.648937
27.75,85.52,41.909283
27.75,85.53,41.988842
27.75,85.54,42.35319
27.75,85.55,42.258007
27.75,85.56,42.97732
27.75,85.57000000000001,40.680733
27.75,85.58,40.497734
27.75,85.59,41.910385
27.75,85.60000000000001,42.08587
27.75,85.61,41.084694
27.75,85.62,40.223785
27.75,85.63,41.617233
27.75,85.64,40.204662
27.75,85.65,40.20654
27.75,85.66,41.032322
27.75,85.67,39.69999
27.75,85.68,41.391804
27.75,85.69,41.525345
27.75,85.7,40.351635
27.75,85.71000000000001,41.444412
27.75,85.72,39.959354
27.75,85.73,39.855743
27.75,85.74,39.12177
27.75,85.75,40.256763
27.75,85.76,40.316307
27.75,85.77,41.791653
27.75,85.78,42.529125
27.75,85.79,44.628742
27.75,85.8,46.11472
27.75,85.81,46.66374
27.75,85.82000000000001,42.684807
27.75,85.83,41.16024
27.75,85.84,38.822
27.75,85.85000000000001,39.53061
27.75,85.86,40.36374
27.75,85.87,41.613735
27.75,85.88,41.13675
27.75,85.89,41.78595
27.75,85.9,42.39656
27.75,85.91,43.698433
27.75,85.92,48.86824
27.75,85.93,44.602512
27.75,86.0,45.851044
27.75,86.01,47.277576
27.75,86.02,49.242794
27.75,86.07000000000001,49.67102
27.75,86.08,49.09504
27.75,86.09,47.475903
27.75,86.10000000000001,46.167522
27.75,86.11,48.03152
27.75,86.12,47.03394
27.75,86.13,44.684948
27.75,86.14,45.559196
27.75,86.15,44.27167
27.75,86.16,44.166283
27.75,86.17,45.388428
27.75,86.18,46.816776
27.75,86.19,46.39242
27.75,86.2,45.07577
27.75,86.21000000000001,46.63035
27.75,86.22,46.500313
27.75,86.23,46.556313
27.75,86.24,45.131054
27.75,86.26,50.05518
27.75,86.32000000000001,50.90058
27.75,86.7,52.299477
27.75,86.71000000000001,52.61318
27.75,87.32000000000001,60.02418
27.75,87.34,58.13974
27.75,87.35000000000001,60.12969
27.75,87.36,60.299675
27.75,87.37,60.46165
27.75,87.38,60.516403
27.75,87.39,59.559174
27.75,87.4,60.056187
27.75,87.41,60.336826
27.75,87.42,61.010273
27.76,82.44,46.789337
27.76,82.45,45.79192
27.76,82.46000000000001,45.76624
27.76,82.47,43.19864
27.76,82.48,43.88878
27.76,82.49,43.943428
27.76,82.52,40.984047
27.76,82.53,40.935688
27.76,82.54,41.608845
27.76,82.55,45.393536
27.76,82.56,45.42191
27.76,82.57000000000001,41.568745
27.76,82.61,44.725716
27.76,82.63,46.672478
27.76,82.64,48.826008
27.76,82.65,47.991043
27.76,82.66,47.888237
27.76,82.67,48.74463
27.76,82.68,48.02125
27.76,82.69,46.62838
27.76,82.7,48.327988
27.76,82.71000000000001,51.61086
27.76,82.74,53.355873
27.76,82.8,58.325855
27.76,82.82000000000001,61.524242
27.76,82.83,60.917355
27.76,82.84,62.3224
27.76,82.85000000000001,61.24944
27.76,82.89,60.369133
27.76,82.9,61.339752
27.76,82.92,62.85789
27.76,82.93,64.47778
27.76,82.96000000000001,63.282207
27.76,82.97,62.58374
27.76,82.98,58.87532
27.76,82.99,60.801113
27.76,83.03,56.89137
27.76,83.04,55.026733
27.76,83.05,62.051086
27.76,83.07000000000001,55.53051
27.76,83.08,60.714977
27.76,83.11,59.71786
27.76,83.12,56.2563
27.76,83.13,64.66689
27.76,83.18,71.58591
27.76,83.19,69.90975
27.76,83.2,69.90962
27.76,83.21000000000001,72.583595
27.76,83.24,69.24926
27.76,83.25,68.21137
27.76,83.26,67.84099
27.76,83.27,67.28953
27.76,83.28,70.65908
27.76,83.3,66.890144
27.76,83.31,65.65745
27.76,83.33,62.829727
27.76,83.34,63.375988
27.76,83.35000000000001,63.69185
27.76,83.37,60.508507
27.76,83.38,60.505077
27.76,83.39,59.90861
27.76,83.4,58.38493
27.76,83.41,56.503025
27.76,83.42,55.42073
27.76,83.43,54.342113
27.76,83.44,53.726086
27.76,83.45,53.02419
27.76,83.48,50.8876
27.76,83.49,49.99348
27.76,83.5,49.32115
27.76,83.51,48.708614
27.76,83.52,49.25553
27.76,83.53,49.089935
27.76,83.54,49.10696
27.76,83.55,48.167835
27.76,83.56,48.140114
27.76,83.57000000000001,47.58639
27.76,83.58,46.12847
27.76,83.59,44.750923
27.76,83.60000000000001,44.74082
27.76,83.61,43.201443
27.76,83.62,44.613377
27.76,83.63,44.02995
27.76,83.64,44.56884
27.76,83.65,43.45305
27.76,83.66,43.271965
27.76,83.67,43.119076
27.76,83.68,41.785755
27.76,83.69,42.39955
27.76,83.7,43.7547
27.76,83.71000000000001,40.26556
27.76,83.72,41.500347
27.76,83.73,40.841675
27.76,83.74,40.468983
27.76,83.75,38.39424
27.76,83.76,37.994987
27.76,83.77,40.16142
27.76,83.78,38.343914
27.76,83.79,41.149498
27.76,83.8,41.50596
27.76,83.81,40.913635
27.76,83.82000000000001,40.271397
27.76,83.83,40.518295
27.76,83.84,41.126556
27.76,83.85000000000001,41.179367
27.76,83.86,39.03255
27.76,83.87,38.686916
27.76,83.88,39.25088
27.76,83.89,40.290672
27.76,83.9,39.849564
27.76,83.91,39.563015
27.76,83.92,40.203114
27.76,83.93,41.03353
27.76,83.94,40.57994
27.76,83.95,40.71403
27.76,83.96000000000001,40.544205
27.76,83.97,39.245308
27.76,83.98,38.834778
27.76,83.99,39.26431
27.76,84.0,38.231236
27.76,84.01,38.845703
27.76,84.02,38.736115
27.76,84.03,39.837837
27.76,84.04,39.782265
27.76,84.05,38.165188
27.76,84.06,37.900265
27.76,84.07000000000001,37.451187
27.76,84.08,37.587166
27.76,84.09,37.966034
27.76,84.10000000000001,38.108143
27.76,84.11,36.66317
27.76,84.12,36.71826
27.76,84.13,37.260242
27.76,84.14,37.11189
27.76,84.15,36.66996
27.76,84.16,36.62508
27.76,84.17,37.666374
27.76,84.18,36.679104
27.76,84.19,35.36069
27.76,84.2,33.54118
27.76,84.23,39.01406
27.76,84.24,37.76178
27.76,84.25,38.307888
27.76,84.26,39.035778
27.76,84.27,40.99236
27.76,84.28,42.08366
27.76,84.29,40.9705
27.76,84.3,47.18006
27.76,84.31,45.66976
27.76,84.32000000000001,40.63995
27.76,84.33,41.900803
27.76,84.34,45.122272
27.76,84.35000000000001,46.113792
27.76,84.36,46.29631
27.76,84.39,49.3407
27.76,84.4,48.653297
27.76,84.41,48.91305
27.76,84.42,48.94662
27.76,84.43,50.12576
27.76,84.44,52.20285
27.76,84.45,53.74444
27.76,84.46000000000001,54.37337
27.76,84.47,53.24405
27.76,84.49,50.27245
27.76,84.52,50.148113
27.76,84.53,47.74054
27.76,84.54,49.470325
27.76,84.55,48.013
27.76,84.56,50.866066
27.76,84.57000000000001,49.386707
27.76,84.58,46.59874
27.76,84.59,54.41051
27.76,84.60000000000001,51.46624
27.76,84.61,49.54939
27.76,84.63,48.642033
27.76,84.64,46.484524
27.76,84.65,47.535603
27.76,84.66,44.99252
27.76,84.67,45.46283
27.76,84.68,46.06201
27.76,84.69,44.788963
27.76,84.7,43.307835
27.76,84.71000000000001,41.860874
27.76,84.72,38.90701
27.76,84.73,39.55088
27.76,84.74,39.5941
27.76,84.76,37.539787
27.76,84.77,36.01603
27.76,84.78,40.382236
27.76,84.79,34.861275
27.76,84.8,36.848362
27.76,84.81,37.41182
27.76,84.82000000000001,36.188736
27.76,84.83,34.311684
27.76,84.84,35.53846
27.76,84.85000000000001,34.613102
27.76,84.86,34.949543
27.76,84.87,35.030132
27.76,84.88,34.473408
27.76,84.89,35.4644
27.76,84.9,34.779316
27.76,84.91,33.184093
27.76,84.92,34.26071
27.76,84.93,30.914423
27.76,84.94,32.73344
27.76,84.95,32.073734
27.76,84.96000000000001,30.762703
27.76,84.97,33.668148
27.76,84.98,35.356583
27.76,84.99,34.890347
27.76,85.0,34.145084
27.76,85.01,35.62314
27.76,85.02,35.094242
27.76,85.03,33.08346
27.76,85.04,34.943333
27.76,85.05,33.18572
27.76,85.06,36.537487
27.76,85.07000000000001,31.724337
27.76,85.08,29.724695
27.76,85.09,29.965551
27.76,85.10000000000001,26.91563
27.76,85.11,28.521688
27.76,85.12,29.599045
27.76,85.13,29.979069
27.76,85.14,28.27616
27.76,85.15,29.298777
27.76,85.16,29.77379
27.76,85.17,31.005728
27.76,85.18,30.917665
27.76,85.19,31.825981
27.76,85.2,35.973194
27.76,85.21000000000001,36.72524
27.76,85.22,36.369183
27.76,85.23,37.831844
27.76,85.24,37.823753
27.76,85.26,37.899967
27.76,85.27,37.211365
27.76,85.28,37.469345
27.76,85.29,38.01862
27.76,85.3,40.34639
27.76,85.31,41.583183
27.76,85.32000000000001,42.452923
27.76,85.33,41.782722
27.76,85.34,41.467945
27.76,85.35000000000001,41.84026
27.76,85.36,41.079792
27.76,85.37,41.08926
27.76,85.38,42.16206
27.76,85.39,40.609447
27.76,85.4,40.42966
27.76,85.42,40.88823
27.76,85.43,41.51403
27.76,85.44,38.919964
27.76,85.45,40.855507
27.76,85.46000000000001,38.630318
27.76,85.47,40.353836
27.76,85.48,42.03682
27.76,85.49,41.209282
27.76,85.5,41.76465
27.76,85.51,41.382153
27.76,85.52,39.277245
27.76,85.53,40.314747
27.76,85.54,40.801193
27.76,85.55,41.12129
27.76,85.56,39.484383
