latitude,longitude,p2o5
28.01,82.58,175.16982
28.01,82.59,175.08698
28.01,82.60000000000001,179.40997
28.01,82.61,172.19374
28.01,82.62,177.5671
28.01,82.63,170.06575
28.01,82.64,161.17133
28.01,82.65,160.98714
28.01,82.66,170.67009
28.01,82.67,178.86043
28.01,82.68,168.30508
28.01,82.69,153.91118
28.01,82.7,166.02603
28.01,82.71000000000001,153.60976
28.01,82.72,157.1768
28.01,82.73,162.73093
28.01,82.74,184.12805
28.01,82.75,170.40082
28.01,82.76,165.05568
28.01,82.77,169.94803
28.01,82.78,149.80289
28.01,82.79,147.3638
28.01,82.8,146.70778
28.01,82.82000000000001,190.50732
28.01,82.83,177.84764
28.01,82.84,184.5794
28.01,82.85000000000001,181.56824
28.01,82.86,192.53226
28.01,82.87,170.54933
28.01,82.88,218.80374
28.01,82.9,185.1767
28.01,82.91,163.68806
28.01,82.92,180.71974
28.01,82.93,185.5473
28.01,82.94,173.47165
28.01,82.95,202.35178
28.01,82.96000000000001,193.75078
28.01,82.97,173.43039
28.01,82.98,187.06778
28.01,82.99,169.04381
28.01,83.0,161.76128
28.01,83.01,167.35783
28.01,83.02,167.7693
28.01,83.03,162.87796
28.01,83.04,161.44691
28.01,83.05,164.12164
28.01,83.06,163.33269
28.01,83.07000000000001,168.68828
28.01,83.08,164.52965
28.01,83.09,169.25757
28.01,83.10000000000001,169.97787
28.01,83.11,162.47472
28.01,83.12,150.11067
28.01,83.13,152.07036
28.01,83.14,163.84058
28.01,83.15,155.81747
28.01,83.16,158.51636
28.01,83.17,150.44711
28.01,83.18,154.64552
28.01,83.19,155.50362
28.01,83.2,150.42484
28.01,83.21000000000001,159.43338
28.01,83.22,164.652
28.01,83.23,159.32321
28.01,83.24,161.46326
28.01,83.25,177.79703
28.01,83.26,172.65027
28.01,83.27,163.9062
28.01,83.28,180.86014
28.01,83.29,175.59067
28.01,83.3,184.85487
28.01,83.31,189.61984
28.01,83.32000000000001,187.65164
28.01,83.33,189.22873
28.01,83.34,189.64595
28.01,83.35000000000001,187.35303
28.01,83.36,173.39816
28.01,83.37,160.11998
28.01,83.38,170.71112
28.01,83.39,161.26077
28.01,83.4,159.45116
28.01,83.41,153.06445
28.01,83.42,154.83719
28.01,83.43,145.23236
28.01,83.44,143.61816
28.01,83.45,149.19179
28.01,83.46000000000001,160.03152
28.01,83.47,145.69472
28.01,83.48,165.95602
28.01,83.49,183.81223
28.01,83.5,178.3683
28.01,83.51,157.29568
28.01,83.52,145.07817
28.01,83.53,140.44965
28.01,83.54,113.67088
28.01,83.55,129.62846
28.01,83.56,99.922745
28.01,83.57000000000001,94.78282
28.01,83.58,84.83225
28.01,83.59,71.26664
28.01,83.60000000000001,68.48115
28.01,83.61,57.94649
28.01,83.62,64.64944
28.01,83.63,69.89392
28.01,83.64,63.685837
28.01,83.65,75.74616
28.01,83.66,60.268085
28.01,83.67,62.291603
28.01,83.68,52.42606
28.01,83.69,52.557518
28.01,83.7,55.759747
28.01,83.71000000000001,53.949856
28.01,83.72,52.24485
28.01,83.73,59.782124
28.01,83.74,54.09222
28.01,83.75,52.174557
28.01,83.76,54.241314
28.01,83.77,43.78408
28.01,83.78,52.12652
28.01,83.79,56.421387
28.01,83.8,57.032585
28.01,83.82000000000001,68.52402
28.01,83.83,70.70017
28.01,83.84,71.32182
28.01,83.85000000000001,63.601593
28.01,83.86,63.775127
28.01,83.87,77.18647
28.01,83.88,83.80185
28.01,83.89,70.65641
28.01,83.9,66.91894
28.01,83.91,80.0671
28.01,83.92,74.25674
28.01,83.93,73.64159
28.01,83.94,69.51446
28.01,83.95,65.77135
28.01,83.96000000000001,64.8563
28.01,83.97,63.994442
28.01,83.98,71.61397
28.01,83.99,77.566315
28.01,84.0,75.39152
28.01,84.01,67.241035
28.01,84.02,58.8639
28.01,84.03,56.247986
28.01,84.04,55.914127
28.01,84.05,54.27075
28.01,84.06,55.854534
28.01,84.07000000000001,55.675285
28.01,84.08,59.04245
28.01,84.09,55.366077
28.01,84.10000000000001,43.947365
28.01,84.11,50.971447
28.01,84.12,49.530964
28.01,84.13,52.773014
28.01,84.14,53.736534
28.01,84.15,48.04179
28.01,84.16,50.23141
28.01,84.17,54.91457
28.01,84.18,64.42447
28.01,84.19,64.240074
28.01,84.2,55.43394
28.01,84.21000000000001,45.97739
28.01,84.22,42.696552
28.01,84.23,50.22255
28.01,84.24,48.271126
28.01,84.25,39.929844
28.01,84.26,42.485752
28.01,84.27,42.71183
28.01,84.28,35.93696
28.01,84.29,30.309237
28.01,84.3,37.709637
28.01,84.31,39.502113
28.01,84.32000000000001,35.26696
28.01,84.33,36.244183
28.01,84.34,35.91072
28.01,84.35000000000001,34.94865
28.01,84.36,32.562916
28.01,84.37,36.894188
28.01,84.38,35.280647
28.01,84.39,23.753147
28.01,84.4,23.575132
28.01,84.41,23.25429
28.01,84.42,29.471657
28.01,84.43,28.597752
28.01,84.44,24.227652
28.01,84.45,25.57154
28.01,84.46000000000001,23.20347
28.01,84.47,26.357035
28.01,84.48,33.00959
28.01,84.49,34.59916
28.01,84.5,43.992054
28.01,84.51,39.58987
28.01,84.52,39.732525
28.01,84.53,31.243795
28.01,84.54,29.337608
28.01,84.55,29.449535
28.01,84.56,29.511936
28.01,84.57000000000001,27.026014
28.01,84.58,28.355053
28.01,84.59,31.62869
28.01,84.60000000000001,42.67507
28.01,84.62,46.929256
28.01,84.63,44.921814
28.01,84.64,46.01917
28.01,84.65,41.394493
28.01,84.66,39.150738
28.01,84.67,39.49261
28.01,84.68,37.64375
28.01,84.69,37.07348
28.01,84.7,45.25924
28.01,84.71000000000001,41.055145
28.01,84.72,40.62884
28.01,84.73,36.35759
28.01,84.74,36.018433
28.01,84.75,37.649933
28.01,84.76,36.622417
28.01,84.77,38.222404
28.01,84.78,37.458908
28.01,84.79,39.839405
28.01,84.8,41.418514
28.01,84.81,43.636024
28.01,84.82000000000001,47.888226
28.01,84.83,40.795002
28.01,84.84,41.68696
28.01,84.85000000000001,46.141407
28.01,84.86,45.56714
28.01,84.87,58.489933
28.01,84.88,53.40946
28.01,84.89,50.518356
28.01,84.9,57.88269
28.01,84.91,53.305244
28.01,84.92,54.448193
28.01,84.93,55.67944
28.01,84.94,54.739216
28.01,84.95,56.775063
28.01,84.96000000000001,60.83256
28.01,84.97,57.612965
28.01,84.98,59.564392
28.01,84.99,53.446583
28.01,85.0,55.832905
28.01,85.02,63.105038
28.01,85.03,59.92297
28.01,85.04,53.423717
28.01,85.05,61.6359
28.01,85.06,57.103474
28.01,85.07000000000001,55.15936
28.01,85.08,53.00944
28.01,85.09,56.747738
28.01,85.10000000000001,54.91619
28.01,85.11,52.072533
28.01,85.12,50.55095
28.01,85.13,45.551647
28.01,85.14,46.59486
28.01,85.15,46.491768
28.01,85.16,46.71411
28.01,85.17,46.248405
28.01,85.18,56.618168
28.01,85.19,44.20021
28.01,85.2,42.984085
28.01,85.21000000000001,39.86513
28.01,85.22,37.254265
28.01,85.23,39.296234
28.01,85.24,42.006817
28.01,85.25,45.100372
28.01,85.26,45.44795
28.01,85.27,45.234756
28.01,85.28,47.734535
28.01,85.29,41.60675
28.01,85.3,42.17264
28.01,85.31,43.75926
28.01,85.32000000000001,41.999172
28.01,85.38,59.74209
28.01,85.41,59.720657
28.01,85.44,49.987232
28.01,85.45,54.44425
28.01,85.46000000000001,51.865833
28.01,85.47,58.586502
28.01,85.51,63.569595
28.01,85.52,58.123096
28.01,85.53,57.16591
28.01,85.64,61.16167
28.01,85.69,63.005836
28.01,85.77,70.52704
28.01,85.78,53.328136
28.01,85.79,57.170235
28.01,86.19,129.00581
28.02,81.58,217.60806
28.02,81.59,221.113
28.02,81.60000000000001,238.62599
28.02,81.61,241.93568
28.02,81.62,228.26024
28.02,81.63,193.35385
28.02,81.64,177.78683
28.02,81.65,169.05899
28.02,81.66,167.0449
28.02,81.67,165.03171
28.02,81.68,164.03154
28.02,81.69,161.69464
28.02,81.7,153.57225
28.02,81.71000000000001,152.67082
28.02,81.72,148.59677
28.02,81.73,153.09024
28.02,81.74,147.4951
28.02,81.75,122.724205
28.02,81.76,135.0338
28.02,81.83,147.94424
28.02,81.84,140.10582
28.02,81.85000000000001,138.2226
28.02,81.86,131.56319
28.02,81.87,129.78136
28.02,81.88,100.08665
28.02,81.89,94.113884
28.02,81.9,90.760925
28.02,81.91,91.436676
28.02,81.92,107.85562
28.02,81.93,122.33039
28.02,81.94,135.61186
28.02,82.06,145.13742
28.02,82.07000000000001,152.61009
28.02,82.21000000000001,148.48618
28.02,82.22,155.10649
28.02,82.23,163.39258
28.02,82.24,166.86067
28.02,82.25,166.93727
28.02,82.26,160.29077
28.02,82.28,165.27054
28.02,82.29,164.66313
28.02,82.3,153.02335
28.02,82.31,161.28647
28.02,82.32000000000001,144.9125
28.02,82.33,139.93484
28.02,82.34,145.96931
28.02,82.35000000000001,153.4782
28.02,82.36,137.78438
28.02,82.37,128.60107
28.02,82.38,137.28282
28.02,82.39,139.40138
28.02,82.4,136.78485
28.02,82.41,142.07726
28.02,82.42,152.03363
28.02,82.43,144.8453
28.02,82.44,162.81342
28.02,82.45,162.76651
28.02,82.46000000000001,164.0866
28.02,82.47,171.63083
28.02,82.48,192.68063
28.02,82.49,189.4041
28.02,82.5,169.41287
28.02,82.51,174.81262
28.02,82.52,183.84586
28.02,82.54,200.25694
28.02,82.55,197.23886
28.02,82.56,199.99873
28.02,82.57000000000001,189.53403
28.02,82.58,185.44786
28.02,82.59,178.79607
28.02,82.60000000000001,170.84076
28.02,82.61,167.8516
28.02,82.62,169.6021
28.02,82.63,173.09824
28.02,82.64,188.19266
28.02,82.65,164.06282
28.02,82.66,167.787
28.02,82.67,175.93378
28.02,82.68,171.79262
28.02,82.69,167.73424
28.02,82.7,173.13367
28.02,82.71000000000001,156.31883
28.02,82.72,155.38512
28.02,82.73,153.39523
28.02,82.74,160.30815
28.02,82.75,150.24245
28.02,82.76,152.69717
28.02,82.77,165.80045
28.02,82.78,145.1319
28.02,82.79,140.06732
28.02,82.81,176.5835
28.02,82.82000000000001,171.24094
28.02,82.83,188.7619
28.02,82.84,176.12164
28.02,82.85000000000001,191.42018
28.02,82.86,188.29785
28.02,82.87,180.94463
28.02,82.88,177.04063
28.02,82.89,173.91856
28.02,82.9,175.69423
28.02,82.91,172.74913
28.02,82.92,177.54771
28.02,82.93,185.68187
28.02,82.94,195.23723
28.02,82.95,201.59637
28.02,82.96000000000001,184.75302
28.02,82.97,175.81165
28.02,82.98,175.14136
28.02,82.99,184.7024
28.02,83.0,176.32338
28.02,83.01,162.01974
28.02,83.02,166.84863
28.02,83.03,174.2761
28.02,83.04,172.96732
28.02,83.05,170.82343
28.02,83.06,162.58214
28.02,83.07000000000001,170.41188
28.02,83.08,166.95691
28.02,83.09,162.95613
28.02,83.10000000000001,159.12547
28.02,83.11,152.12794
28.02,83.12,159.41058
28.02,83.13,168.3572
28.02,83.14,166.64523
28.02,83.15,169.54631
28.02,83.16,165.24385
28.02,83.17,153.69629
28.02,83.18,163.40784
28.02,83.19,160.45567
28.02,83.2,165.93204
28.02,83.21000000000001,167.45793
28.02,83.22,154.75351
28.02,83.23,162.07457
28.02,83.24,164.15526
28.02,83.25,174.80899
28.02,83.26,177.807
28.02,83.27,165.11368
28.02,83.28,172.06458
28.02,83.29,165.53474
28.02,83.3,177.98161
28.02,83.31,184.62224
28.02,83.32000000000001,185.41876
28.02,83.33,182.48877
28.02,83.34,194.35532
28.02,83.35000000000001,190.4925
28.02,83.36,186.90118
28.02,83.37,181.59741
28.02,83.38,172.37404
28.02,83.39,171.4516
28.02,83.4,165.32428
28.02,83.41,154.02005
28.02,83.42,164.83218
28.02,83.43,161.56812
28.02,83.44,154.52422
28.02,83.45,163.30217
28.02,83.46000000000001,172.42923
28.02,83.47,163.7335
28.02,83.48,170.60683
28.02,83.49,185.08272
28.02,83.5,181.34077
28.02,83.51,168.01253
28.02,83.52,148.29752
28.02,83.53,138.66356
28.02,83.54,137.28603
28.02,83.55,112.83007
28.02,83.56,111.70696
28.02,83.57000000000001,99.085556
28.02,83.58,88.184814
28.02,83.59,69.17956
28.02,83.60000000000001,57.562645
28.02,83.61,53.28002
28.02,83.62,52.986553
28.02,83.63,78.673485
28.02,83.64,61.613556
28.02,83.65,44.78154
28.02,83.66,54.325226
28.02,83.67,47.447098
28.02,83.68,55.9851
28.02,83.69,59.840263
28.02,83.7,57.80508
28.02,83.71000000000001,58.21702
28.02,83.72,53.183167
28.02,83.73,62.050182
28.02,83.74,64.63592
28.02,83.75,51.65315
28.02,83.76,47.470573
28.02,83.77,52.077793
28.02,83.78,52.730495
28.02,83.79,56.379646
28.02,83.8,56.63216
28.02,83.81,61.92707
28.02,83.82000000000001,67.30646
28.02,83.83,69.899216
28.02,83.84,70.94957
28.02,83.85000000000001,61.51418
28.02,83.86,66.20625
28.02,83.87,66.98733
28.02,83.88,68.35665
28.02,83.89,70.861336
28.02,83.9,67.01323
28.02,83.91,68.33078
28.02,83.92,78.97359
28.02,83.93,84.985146
28.02,83.94,77.55995
28.02,83.95,68.74418
28.02,83.96000000000001,73.15663
28.02,83.97,71.791855
28.02,83.98,74.16474
28.02,83.99,77.647415
28.02,84.0,63.744244
28.02,84.01,71.02734
28.02,84.02,59.63341
28.02,84.03,61.4963
28.02,84.04,58.783554
28.02,84.05,61.576073
28.02,84.06,59.669018
28.02,84.07000000000001,68.985405
28.02,84.08,72.22836
28.02,84.09,64.892525
28.02,84.10000000000001,56.134533
28.02,84.11,57.997044
28.02,84.12,64.19101
28.02,84.13,69.959045
28.02,84.14,68.09076
28.02,84.15,63.257168
28.02,84.16,62.933098
28.02,84.17,63.831047
28.02,84.18,64.56352
28.02,84.19,67.56206
28.02,84.2,64.18
28.02,84.21000000000001,47.77423
28.02,84.22,54.032867
28.02,84.23,54.661465
28.02,84.24,47.56988
28.02,84.25,45.28736
28.02,84.26,42.82166
28.02,84.27,42.200405
28.02,84.28,49.28704
28.02,84.29,42.20422
28.02,84.3,48.54958
28.02,84.31,42.37228
28.02,84.32000000000001,42.05245
28.02,84.33,36.142376
28.02,84.34,31.562641
28.02,84.35000000000001,43.745922
28.02,84.36,37.125004
28.02,84.37,25.325926
28.02,84.38,25.029987
28.02,84.39,25.264046
28.02,84.4,24.68318
28.02,84.41,25.910475
28.02,84.42,36.77068
28.02,84.43,35.67994
28.02,84.44,28.291471
28.02,84.45,27.067488
28.02,84.46000000000001,25.647074
28.02,84.47,25.047483
28.02,84.48,28.704615
28.02,84.49,28.224133
28.02,84.5,28.325573
28.02,84.51,33.957024
28.02,84.52,29.118383
28.02,84.53,32.269245
28.02,84.54,33.57999
28.02,84.55,32.767796
28.02,84.56,35.370735
28.02,84.57000000000001,28.46891
28.02,84.58,30.518517
28.02,84.59,27.566168
28.02,84.60000000000001,30.417469
28.02,84.61,37.615616
28.02,84.62,44.66543
28.02,84.63,39.881207
28.02,84.64,42.118607
28.02,84.65,38.202488
28.02,84.66,39.66838
28.02,84.67,39.458458
28.02,84.68,46.690735
28.02,84.69,43.44518
28.02,84.7,38.122173
28.02,84.71000000000001,34.97205
28.02,84.72,36.011204
28.02,84.73,39.095463
28.02,84.74,37.885002
28.02,84.75,40.59423
28.02,84.76,38.61594
28.02,84.77,41.00954
28.02,84.78,36.513565
28.02,84.79,38.07964
28.02,84.8,39.312706
28.02,84.81,43.163853
28.02,84.82000000000001,44.175373
28.02,84.83,41.20428
28.02,84.84,45.105812
28.02,84.85000000000001,47.34447
28.02,84.86,47.283955
28.02,84.87,52.270687
28.02,84.88,52.437294
28.02,84.89,54.12509
28.02,84.9,53.477352
28.02,84.91,50.01866
28.02,84.92,59.08046
28.02,84.93,52.36253
28.02,84.94,62.88432
28.02,84.95,53.126286
28.02,84.96000000000001,58.959274
28.02,84.97,57.459007
28.02,84.98,56.684696
28.02,84.99,61.782314
28.02,85.0,56.713375
28.02,85.01,57.03993
28.02,85.02,54.73537
28.02,85.05,60.548332
28.02,85.06,58.99783
28.02,85.07000000000001,52.9715
28.02,85.08,53.611687
28.02,85.09,54.515995
28.02,85.10000000000001,48.794468
28.02,85.11,48.324245
28.02,85.12,48.609676
28.02,85.13,48.85267
28.02,85.14,48.76686
28.02,85.15,53.846603
28.02,85.16,51.245968
28.02,85.17,50.48079
28.02,85.18,54.871174
28.02,85.19,57.032505
28.02,85.2,54.105022
28.02,85.21000000000001,44.911602
28.02,85.22,47.979877
28.02,85.23,45.57714
28.02,85.24,45.082706
28.02,85.25,41.505947
28.02,85.26,47.432606
28.02,85.27,40.381042
28.02,85.28,38.44733
28.02,85.29,41.184525
28.02,85.3,40.94039
28.02,85.31,43.942886
28.02,85.32000000000001,44.453552
28.02,85.44,58.865784
28.02,85.45,50.338406
28.02,85.46000000000001,51.79999
28.02,85.52,57.395683
28.02,85.54,50.799065
28.02,85.60000000000001,64.16797
28.02,85.77,73.470665
28.02,85.78,55.757942
28.03,81.56,146.69553
28.03,81.57000000000001,170.27068
28.03,81.58,182.5935
28.03,81.59,188.33238
28.03,81.60000000000001,188.21877
28.03,81.61,199.26543
28.03,81.62,197.11746
28.03,81.63,188.43503
28.03,81.64,180.78224
28.03,81.65,178.57716
28.03,81.66,169.16586
28.03,81.67,170.24237
28.03,81.68,172.04588
28.03,81.69,168.03548
28.03,81.7,159.8361
28.03,81.71000000000001,162.07286
28.03,81.72,152.54178
28.03,81.73,163.4473
28.03,81.74,125.71235
28.03,81.75,127.986435
28.03,81.76,146.79482
28.03,81.84,132.55789
28.03,81.85000000000001,120.92694
28.03,81.86,113.18031
28.03,81.87,96.33871
28.03,81.88,100.53144
28.03,81.89,95.5392
28.03,81.9,92.15379
28.03,81.91,87.5202
28.03,81.92,96.8867
28.03,81.93,106.4489
28.03,81.94,134.2347
28.03,81.95,135.17279
28.03,82.19,156.1775
28.03,82.2,163.70876
28.03,82.21000000000001,159.88937
28.03,82.22,156.55493
28.03,82.23,159.88965
28.03,82.24,160.1127
28.03,82.25,163.79073
28.03,82.26,165.55948
28.03,82.27,161.81335
28.03,82.28,161.09258
28.03,82.29,155.9303
28.03,82.3,163.37332
28.03,82.31,159.62364
28.03,82.32000000000001,146.18246
28.03,82.33,140.55681
28.03,82.34,138.24222
28.03,82.35000000000001,148.90848
28.03,82.36,143.55426
28.03,82.37,136.42496
28.03,82.38,128.1611
28.03,82.39,131.47084
28.03,82.4,136.17056
28.03,82.41,140.60608
28.03,82.42,164.33813
28.03,82.43,175.75436
28.03,82.44,186.26598
28.03,82.45,184.00908
28.03,82.46000000000001,180.13896
28.03,82.47,216.5713
28.03,82.48,221.80444
28.03,82.49,204.47688
28.03,82.5,176.47137
28.03,82.51,186.072
28.03,82.52,186.36224
28.03,82.53,192.48454
28.03,82.54,189.15852
28.03,82.55,186.31146
28.03,82.56,182.63214
28.03,82.57000000000001,176.65039
28.03,82.58,168.20372
28.03,82.59,175.84851
28.03,82.60000000000001,177.3061
28.03,82.61,176.0179
28.03,82.62,196.45175
28.03,82.63,181.01675
28.03,82.64,189.35695
28.03,82.65,183.52945
28.03,82.66,158.1628
28.03,82.67,170.90201
28.03,82.68,193.0122
28.03,82.69,192.73712
28.03,82.7,177.11491
28.03,82.72,154.40776
28.03,82.73,149.86009
28.03,82.74,149.55008
28.03,82.75,148.288
28.03,82.76,161.67786
28.03,82.77,138.40915
28.03,82.78,146.48961
28.03,82.79,146.68736
28.03,82.8,173.18173
28.03,82.81,178.40831
28.03,82.82000000000001,172.32794
28.03,82.83,167.4362
28.03,82.84,167.05676
28.03,82.85000000000001,161.79205
28.03,82.86,167.31209
28.03,82.87,168.35007
28.03,82.88,174.75883
28.03,82.89,177.54381
28.03,82.9,173.69948
28.03,82.91,186.13744
28.03,82.92,180.72609
28.03,82.93,189.93892
28.03,82.94,193.71681
28.03,82.95,193.74582
28.03,82.96000000000001,186.31483
28.03,82.97,175.64626
28.03,82.98,169.74197
28.03,82.99,178.65503
28.03,83.0,178.44788
28.03,83.01,164.45375
28.03,83.02,164.89983
28.03,83.03,170.80125
28.03,83.04,174.36813
28.03,83.05,150.46918
28.03,83.06,157.033
28.03,83.07000000000001,167.59247
28.03,83.08,158.10098
28.03,83.09,151.23401
28.03,83.10000000000001,157.3557
28.03,83.11,161.4694
28.03,83.12,157.27742
28.03,83.13,159.96614
28.03,83.14,163.80815
28.03,83.15,163.94202
28.03,83.16,162.29593
28.03,83.17,167.8032
28.03,83.18,160.5188
28.03,83.19,166.82993
28.03,83.2,163.32513
28.03,83.21000000000001,162.19833
28.03,83.22,163.78822
28.03,83.23,158.38922
28.03,83.24,169.54333
28.03,83.25,164.80809
28.03,83.26,170.86568
28.03,83.27,165.29257
28.03,83.28,160.29092
28.03,83.29,166.36446
28.03,83.3,173.1836
28.03,83.31,186.08812
28.03,83.32000000000001,191.83636
28.03,83.33,185.27425
28.03,83.34,179.11444
28.03,83.35000000000001,192.79094
28.03,83.36,171.81279
28.03,83.37,174.08786
28.03,83.38,170.42593
28.03,83.39,159.32211
28.03,83.4,178.87651
28.03,83.41,179.24419
28.03,83.42,153.8473
28.03,83.43,159.21246
28.03,83.44,168.64798
28.03,83.45,158.39761
28.03,83.46000000000001,183.1088
28.03,83.47,182.51967
28.03,83.48,181.04411
28.03,83.5,172.64334
28.03,83.51,164.01924
28.03,83.52,148.89642
28.03,83.53,145.2012
28.03,83.54,131.96825
28.03,83.55,116.557945
28.03,83.56,105.074974
28.03,83.57000000000001,88.94636
28.03,83.58,73.59517
28.03,83.59,68.47311
28.03,83.60000000000001,57.940407
28.03,83.61,48.311974
28.03,83.62,47.5656
28.03,83.63,51.540108
28.03,83.64,54.370506
28.03,83.65,55.85799
28.03,83.66,49.411766
28.03,83.67,47.41479
28.03,83.68,51.168633
28.03,83.69,54.1358
28.03,83.7,49.379864
28.03,83.71000000000001,50.001816
28.03,83.72,57.51919
28.03,83.73,66.112015
28.03,83.74,54.848244
28.03,83.75,48.903393
28.03,83.76,48.61264
28.03,83.77,53.401253
28.03,83.78,60.204197
28.03,83.79,51.352253
28.03,83.8,54.38683
28.03,83.81,67.909386
28.03,83.82000000000001,66.19412
28.03,83.83,60.314594
28.03,83.84,65.22329
28.03,83.85000000000001,64.59645
28.03,83.86,74.14222
28.03,83.87,84.110405
28.03,83.88,78.40089
28.03,83.89,77.58267
28.03,83.9,79.85926
28.03,83.91,77.16465
28.03,83.92,69.49668
28.03,83.93,81.46763
28.03,83.94,76.39027
28.03,83.95,77.15934
28.03,83.96000000000001,79.531685
28.03,83.97,75.32968
28.03,83.98,69.16765
28.03,83.99,66.96861
28.03,84.0,67.74031
28.03,84.01,66.54463
28.03,84.02,66.24308
28.03,84.03,62.235924
28.03,84.04,70.871704
28.03,84.05,66.672386
28.03,84.06,71.104546
28.03,84.07000000000001,78.43166
28.03,84.08,72.587265
28.03,84.09,59.640686
28.03,84.10000000000001,58.05821
28.03,84.11,65.11443
28.03,84.12,69.71748
28.03,84.13,70.81919
28.03,84.14,74.79525
28.03,84.15,70.78306
28.03,84.16,71.38808
28.03,84.19,60.050507
28.03,84.2,55.344418
28.03,84.21000000000001,55.489483
28.03,84.22,46.34658
28.03,84.23,45.41268
28.03,84.24,46.57277
28.03,84.25,42.324966
28.03,84.26,42.5578
28.03,84.27,40.90365
28.03,84.28,46.16358
28.03,84.29,48.375484
28.03,84.3,59.227406
28.03,84.31,70.16396
28.03,84.32000000000001,50.011242
28.03,84.33,47.58816
28.03,84.34,38.14865
28.03,84.35000000000001,32.641914
28.03,84.36,30.96769
28.03,84.37,26.443289
28.03,84.38,28.41374
28.03,84.39,48.493378
28.03,84.4,30.027332
28.03,84.41,31.390465
28.03,84.42,35.88306
28.03,84.43,36.207638
28.03,84.44,40.0578
28.03,84.45,28.68764
28.03,84.46000000000001,28.736675
28.03,84.47,25.860325
28.03,84.48,27.05166
28.03,84.49,29.042328
28.03,84.5,29.581575
28.03,84.51,35.587704
28.03,84.52,33.48718
28.03,84.53,34.342968
28.03,84.54,41.525444
28.03,84.55,38.281258
28.03,84.56,29.462154
28.03,84.57000000000001,32.025215
28.03,84.58,30.64829
28.03,84.59,29.1603
28.03,84.60000000000001,37.973377
28.03,84.61,39.15885
28.03,84.62,42.396847
28.03,84.63,36.998383
28.03,84.64,38.84476
28.03,84.65,37.263172
28.03,84.66,39.27304
28.03,84.67,46.805218
28.03,84.68,44.97976
28.03,84.69,38.247173
28.03,84.7,42.07349
28.03,84.71000000000001,39.735443
28.03,84.72,40.965687
28.03,84.73,40.328617
28.03,84.74,44.509544
28.03,84.75,47.080868
28.03,84.76,46.277817
28.03,84.77,40.48888
28.03,84.78,39.22482
28.03,84.79,39.578873
28.03,84.8,42.289646
28.03,84.81,43.300217
28.03,84.82000000000001,48.52887
28.03,84.83,42.882847
28.03,84.84,42.25668
28.03,84.85000000000001,43.932594
28.03,84.86,44.151276
28.03,84.87,50.053154
28.03,84.88,48.349285
28.03,84.89,57.105534
28.03,84.9,63.13656
28.03,84.91,56.804432
28.03,84.92,52.89504
28.03,84.93,51.719852
28.03,84.94,50.29321
28.03,84.95,50.856255
28.03,84.96000000000001,57.05681
28.03,84.97,53.8208
28.03,84.98,52.672474
28.03,84.99,52.54365
28.03,85.0,50.551476
28.03,85.01,52.88836
28.03,85.02,55.226936
28.03,85.03,65.33532
28.03,85.06,59.617176
28.03,85.07000000000001,56.73538
28.03,85.08,50.406963
28.03,85.09,51.449207
28.03,85.10000000000001,54.12873
28.03,85.11,46.183395
28.03,85.12,50.302135
28.03,85.14,51.10448
28.03,85.15,53.82171
28.03,85.16,53.155533
28.03,85.17,48.71107
28.03,85.18,52.628124
28.03,85.19,59.95691
28.03,85.2,53.852966
28.03,85.21000000000001,44.78156
28.03,85.22,46.048798
28.03,85.23,46.02763
28.03,85.24,44.904785
28.03,85.25,45.15144
28.03,85.26,54.37453
28.03,85.27,41.045357
28.03,85.28,45.349182
28.03,85.29,41.380123
28.03,85.3,42.429096
28.03,85.31,46.398857
28.03,85.32000000000001,47.687122
28.03,85.77,80.30416
28.03,85.78,86.89346
28.04,81.54,146.75977
28.04,81.55,144.63672
28.04,81.56,140.86502
28.04,81.57000000000001,133.1738
28.04,81.58,155.167
28.04,81.59,179.80984
28.04,81.60000000000001,188.01749
28.04,81.61,197.74493
28.04,81.62,191.53265
28.04,81.63,180.26431
28.04,81.64,175.45706
28.04,81.65,182.00961
28.04,81.66,178.90256
28.04,81.67,175.00787
28.04,81.68,169.78212
28.04,81.69,165.13808
28.04,81.7,165.79366
28.04,81.71000000000001,169.07478
28.04,81.72,158.52403
28.04,81.73,123.93541
28.04,81.74,121.42921
28.04,81.75,132.67499
28.04,81.76,141.27586
28.04,81.81,153.69164
28.04,81.82000000000001,140.75177
28.04,81.83,125.27559
28.04,81.84,109.6162
28.04,81.85000000000001,111.62463
28.04,81.86,95.52051
28.04,81.87,91.39999
28.04,81.88,110.96755
28.04,81.89,125.29135
28.04,81.9,120.62408
28.04,81.91,127.832634
28.04,81.92,120.482666
28.04,81.93,128.35733
28.04,81.94,136.65088
28.04,82.19,172.02948
28.04,82.2,171.11241
28.04,82.21000000000001,169.37099
28.04,82.22,165.9204
28.04,82.23,165.62048
28.04,82.24,169.61053
28.04,82.25,173.751
28.04,82.26,168.45773
28.04,82.27,169.3473
28.04,82.28,157.34491
28.04,82.29,150.40736
28.04,82.3,161.05855
28.04,82.31,160.13042
28.04,82.32000000000001,166.47884
28.04,82.33,160.92116
28.04,82.34,150.15675
28.04,82.35000000000001,145.32777
28.04,82.36,141.00693
28.04,82.37,140.08623
28.04,82.38,140.41174
28.04,82.39,135.4558
28.04,82.4,149.21434
28.04,82.41,168.80774
28.04,82.42,191.72957
28.04,82.43,194.61264
